frame,rmsd.angstroms
4771,3.061539747
4772,3.080426586
4773,3.052811322
4774,3.05595798
4775,3.06773993
4776,3.054268788
4777,3.079047039
4778,3.020237015
4779,3.031190797
4780,3.035275768
4781,3.031753288
4782,3.039339101
4783,2.989606938
4784,2.991094962
4785,2.990391643
4786,2.93587125
4787,2.897136801
4788,2.890869039
4789,2.910161491
4790,2.942477267
4791,2.941925545
4792,2.941922598
4793,2.928932829
4794,2.918677201
4795,2.92996874
4796,2.945828401
4797,2.940658785
4798,2.92444669
4799,2.935403484
4800,2.884125469
4801,2.908676377
4802,2.897054436
4803,2.868679354
4804,2.906870657
4805,2.904868996
4806,2.898964542
4807,2.896780032
4808,2.839506309
4809,2.835520372
4810,2.823040086
4811,2.870214639
4812,2.871775137
4813,2.880699176
4814,2.873478095
4815,2.896849359
4816,2.897652415
4817,2.916053833
4818,2.889202143
4819,2.865167346
4820,2.876395155
4821,2.867446223
4822,2.891242171
4823,2.900095986
4824,2.897316535
4825,2.859710946
4826,2.827483943
4827,2.781950834
4828,2.74433387
4829,2.736296917
4830,2.704214733
4831,2.708608226
4832,2.678681116
4833,2.734748453
4834,2.748631695
4835,2.683596831
4836,2.69777403
4837,2.668275687
4838,2.633395314
4839,2.666945746
4840,2.607875477
4841,2.609799635
4842,2.610666694
4843,2.640835376
4844,2.661638992
4845,2.71819609
4846,2.716503803
4847,2.722130833
4848,2.680276889
4849,2.683129776
4850,2.6750873
4851,2.714896064
4852,2.700070102
4853,2.672914691
4854,2.621018984
4855,2.611709974
4856,2.624750922
4857,2.609774462
4858,2.651744162
4859,2.626475331
4860,2.568613835
4861,2.527081584
4862,2.508550418
4863,2.519153923
4864,2.558576513
4865,2.582871891
4866,2.639320809
4867,2.682987088
4868,2.699007428
4869,2.650249113
4870,2.670747709
4871,2.734048066
4872,2.750091464
4873,2.729856032
4874,2.694430386
4875,2.658724764
4876,2.579500159
4877,2.624745735
4878,2.587791438
4879,2.623028657
4880,2.614360377
4881,2.615572515
4882,2.595457527
4883,2.547682769
4884,2.529563421
4885,2.580265531
4886,2.614157036
4887,2.617599732
4888,2.534238634
4889,2.516151252
4890,2.535491963
4891,2.509997462
4892,2.57794193
4893,2.578904262
4894,2.554172631
4895,2.545560481
4896,2.572806179
4897,2.56978216
4898,2.536653755
4899,2.506977292
4900,2.539715305
4901,2.602651578
4902,2.605483029
4903,2.617600261
4904,2.675886245
4905,2.619429841
4906,2.637301201
4907,2.641134624
4908,2.6537223
4909,2.686794336
4910,2.66378749
4911,2.693299936
4912,2.672493345
4913,2.639005641
4914,2.573428243
4915,2.609736554
4916,2.635507745
4917,2.653396613
4918,2.664363522
4919,2.64785168
4920,2.722287122
4921,2.710180748
4922,2.723885909
4923,2.691031166
4924,2.686866752
4925,2.68613575
4926,2.729937459
4927,2.7085024
4928,2.659116496
4929,2.638080316
4930,2.637387357
4931,2.628304262
4932,2.626634101
4933,2.646128819
4934,2.60932443
4935,2.589984342
4936,2.557818283
4937,2.534435125
4938,2.593598619
4939,2.600597109
4940,2.596429398
4941,2.608151719
4942,2.629945001
4943,2.630794147
4944,2.636887142
4945,2.634464956
4946,2.611228575
4947,2.577303917
4948,2.559395911
4949,2.544517691
4950,2.514249609
4951,2.575620999
4952,2.573485859
4953,2.623973406
4954,2.650739299
4955,2.640989767
4956,2.641732733
4957,2.670350006
4958,2.652246184
4959,2.651501513
4960,2.648885846
4961,2.665463596
4962,2.632080078
4963,2.623400904
4964,2.655889189
4965,2.642699855
4966,2.637135534
4967,2.591815227
4968,2.568435742
4969,2.595001009
4970,2.608589988
4971,2.586306405
4972,2.588987305
4973,2.573225687
4974,2.585942615
4975,2.617404336
4976,2.616461669
4977,2.607132077
4978,2.648174075
4979,2.718204483
4980,2.71124672
4981,2.703091342
4982,2.699548227
4983,2.715718555
4984,2.699970232
4985,2.706585737
4986,2.722871379
4987,2.736906043
4988,2.769292256
4989,2.801505037
4990,2.809528862
4991,2.790743546
4992,2.846965162
4993,2.892944405
4994,2.886754338
4995,2.854987293
4996,2.808308662
4997,2.799409076
4998,2.803515121
4999,2.76245413
5000,2.796575043
5001,2.817509388
5002,2.841534087
5003,2.815161902
5004,2.802895994
5005,2.844265741
5006,2.849925867
5007,2.844940169
5008,2.869210515
5009,2.896138427
5010,2.866008587
5011,2.859354988
5012,2.826928386
5013,2.813075874
5014,2.799202567
5015,2.790775904
5016,2.783886181
5017,2.791749098
5018,2.76391215
5019,2.845576322
5020,2.879963087
5021,2.869568083
5022,2.851240694
5023,2.85479889
5024,2.817632555
5025,2.820465034
5026,2.830763866
5027,2.797099135
5028,2.819609178
5029,2.818542368
5030,2.816776331
5031,2.868998725
5032,2.931952673
5033,2.949724213
5034,2.922612936
5035,2.91802151
5036,2.883298528
5037,2.863655191
5038,2.866584816
5039,2.847481531
5040,2.810685772
5041,2.757388199
5042,2.762515772
5043,2.75823328
5044,2.775472652
5045,2.799041995
5046,2.757575086
5047,2.738245484
5048,2.708856581
5049,2.69241997
5050,2.704943208
5051,2.697234609
5052,2.753707026
5053,2.783017701
5054,2.784136789
5055,2.812733302
5056,2.835893045
5057,2.841585146
5058,2.815761519
5059,2.867087655
5060,2.814845044
5061,2.791074909
5062,2.827006628
5063,2.799250819
5064,2.740440076
5065,2.719636518
5066,2.707931627
5067,2.747478586
5068,2.763032168
5069,2.734011861
5070,2.688715415
5071,2.713992794
5072,2.722072599
5073,2.776186937
5074,2.82944829
5075,2.825670045
5076,2.855658877
5077,2.851671043
5078,2.847626349
5079,2.817487175
5080,2.785609422
5081,2.761567265
5082,2.750274563
5083,2.745068601
5084,2.757868817
5085,2.767956823
5086,2.754537774
5087,2.680789654
5088,2.633493228
5089,2.647563679
5090,2.639182526
5091,2.638662995
5092,2.616978547
5093,2.638683376
5094,2.650418602
5095,2.672813798
5096,2.689758264
5097,2.690014759
5098,2.748773777
5099,2.74970022
5100,2.726262257
5101,2.719458166
5102,2.692337039
5103,2.709914275
5104,2.724101592
5105,2.726715219
5106,2.677043157
5107,2.637983535
5108,2.63744155
5109,2.624448423
5110,2.605347168
5111,2.611291221
5112,2.635089754
5113,2.681441701
5114,2.708226256
5115,2.767369955
5116,2.752449937
5117,2.729335924
5118,2.716085614
5119,2.748989168
5120,2.775150112
5121,2.764735753
5122,2.733701099
5123,2.770204843
5124,2.720035468
5125,2.722878829
5126,2.737272083
5127,2.744480333
5128,2.75047202
5129,2.76084457
5130,2.776580261
5131,2.791852173
5132,2.790543393
5133,2.798064656
5134,2.809617492
5135,2.825030143
5136,2.813567926
5137,2.778071642
5138,2.840495074
5139,2.866671208
5140,2.879663687
5141,2.881423295
5142,2.863584121
5143,2.866463726
5144,2.842626136
5145,2.836086163
5146,2.850413807
5147,2.880464568
5148,2.859545876
5149,2.887634278
5150,2.884611709
5151,2.891849219
5152,2.89950978
5153,2.883700511
5154,2.926885004
5155,2.902575297
5156,2.913759697
5157,2.892441612
5158,2.877846738
5159,2.850470338
5160,2.797012876
5161,2.803406265
5162,2.79747116
5163,2.788615609
5164,2.819137057
5165,2.884358568
5166,2.909638166
5167,2.908306362
5168,2.93969389
5169,2.939955869
5170,2.911076092
5171,2.935687714
5172,2.878366011
5173,2.878311043
5174,2.91125492
5175,2.933802011
5176,2.950251995
5177,2.964096838
5178,2.991626768
5179,3.003019436
5180,2.990403501
5181,2.999025183
5182,2.998171729
5183,3.006357021
5184,3.062211478
5185,3.055377456
5186,2.999677482
5187,2.982192633
5188,2.97212207
5189,2.905137017
5190,2.881335841
5191,2.904026716
5192,2.984897191
5193,2.96186337
5194,2.988642635
5195,2.963415369
5196,2.977220014
5197,3.035620285
5198,3.069715156
5199,3.052494026
5200,3.062549876
5201,3.087249889
5202,3.060679863
5203,3.10877889
5204,3.11993713
5205,3.13832561
5206,3.076004593
5207,3.017899422
5208,2.961450223
5209,2.969697778
5210,2.957290362
5211,2.92595878
5212,2.951748968
5213,2.953607354
5214,2.977992858
5215,2.948172892
5216,2.962554017
5217,2.968010801
5218,2.880519206
5219,2.943153258
5220,2.946154697
5221,2.947700996
5222,2.938619398
5223,2.941382882
5224,2.962611384
5225,2.955231777
5226,2.98817685
5227,3.031516895
5228,3.028838616
5229,3.007330009
5230,3.013758118
5231,3.020879168
5232,3.036978568
5233,3.015978069
5234,3.000263453
5235,3.024166849
5236,3.039397774
5237,3.092140633
5238,3.109081742
5239,3.091544124
5240,3.118116318
5241,3.099274005
5242,3.084759757
5243,3.099705
5244,3.066121668
5245,3.064873569
5246,3.056019144
5247,3.045824515
5248,3.073818352
5249,3.114950159
5250,3.131081523
5251,3.162258979
5252,3.183534859
5253,3.193692226
5254,3.213537189
5255,3.215064366
5256,3.187568766
5257,3.157832358
5258,3.184807337
5259,3.179014982
5260,3.140951388
5261,3.139081741
5262,3.140343591
5263,3.120406477
5264,3.055224969
5265,3.030793661
5266,2.971472129
5267,2.968726702
5268,2.959760746
5269,2.97418758
5270,2.952098782
5271,2.956220585
5272,2.961172503
5273,2.95465552
5274,2.940283667
5275,2.936758853
5276,2.949041045
5277,2.953158072
5278,2.969608727
5279,2.967779422
5280,2.998181667
5281,3.001902463
5282,2.999512765
5283,2.957328462
5284,2.992328264
5285,2.985948767
5286,2.994890594
5287,3.016615374
5288,3.059252214
5289,3.051255103
5290,3.06421433
5291,3.025660558
5292,3.039681422
5293,3.019871031
5294,2.999515803
5295,2.993675996
5296,2.989841387
5297,3.001947235
5298,3.01065181
5299,2.981210869
5300,2.932606313
5301,2.919330736
5302,2.9506037
5303,2.929043411
5304,2.953498558
5305,2.948831131
5306,2.914469241
5307,2.897111677
5308,2.90048201
5309,2.916195698
5310,2.919387842
5311,2.882130977
5312,2.887568347
5313,2.918566712
5314,2.934111515
5315,2.907961501
5316,2.931836747
5317,2.90937496
5318,2.905191697
5319,2.84641066
5320,2.847243468
5321,2.838225468
5322,2.84748991
5323,2.793367717
5324,2.757739823
5325,2.78352964
5326,2.81552848
5327,2.8260603
5328,2.814910878
5329,2.858498435
5330,2.874362984
5331,2.902238274
5332,2.893763414
5333,2.897292419
5334,2.879223652
5335,2.80883437
5336,2.798075792
5337,2.780935429
5338,2.801493849
5339,2.833285965
5340,2.800827201
5341,2.784682026
5342,2.805543975
5343,2.786818158
5344,2.784213362
5345,2.819860637
5346,2.87649198
5347,2.86757499
5348,2.869148268
5349,2.829684011
5350,2.856537743
5351,2.868706227
5352,2.845274204
5353,2.845497691
5354,2.878030617
5355,2.905221924
5356,2.862372774
5357,2.813549048
5358,2.770045044
5359,2.773514137
5360,2.756309555
5361,2.727570434
5362,2.734131307
5363,2.69478528
5364,2.673495905
5365,2.714077065
5366,2.689648837
5367,2.640375203
5368,2.650800494
5369,2.640343251
5370,2.70602737
5371,2.709462201
5372,2.722800274
5373,2.690265176
5374,2.686700786
5375,2.661394545
5376,2.654474937
5377,2.61886007
5378,2.592025641
5379,2.55969428
5380,2.544569831
5381,2.575693177
5382,2.636435012
5383,2.680628796
5384,2.679042571
5385,2.612174903
5386,2.581795125
5387,2.576074792
5388,2.563762676
5389,2.575151914
5390,2.637939292
5391,2.630510445
5392,2.634952996
5393,2.610091885
5394,2.595564591
5395,2.595200321
5396,2.558725122
5397,2.59924488
5398,2.609491296
5399,2.589980073
5400,2.569440579
5401,2.572622409
5402,2.600946306
5403,2.66058321
5404,2.646221377
5405,2.656211452
5406,2.648294294
5407,2.68608953
5408,2.684664514
5409,2.676713688
5410,2.710098064
5411,2.720647417
5412,2.724435375
5413,2.760612453
5414,2.741690201
5415,2.73363884
5416,2.730411458
5417,2.712065306
5418,2.698468309
5419,2.649820423
5420,2.629100659
5421,2.615674779
5422,2.62696675
5423,2.591983955
5424,2.555725209
5425,2.559772248
5426,2.592979956
5427,2.610007579
5428,2.607386044
5429,2.639234341
5430,2.650172157
5431,2.619730166
5432,2.63307272
5433,2.636259926
5434,2.581749852
5435,2.566320041
5436,2.544056932
5437,2.523443855
5438,2.510379022
5439,2.534519771
5440,2.502397827
5441,2.488370702
5442,2.525336426
5443,2.514831139
5444,2.51232078
5445,2.499702823
5446,2.555303185
5447,2.557392796
5448,2.551370822
5449,2.587880139
5450,2.57212061
5451,2.566255211
5452,2.547619284
5453,2.56069413
5454,2.562034724
5455,2.552424472
5456,2.574723343
5457,2.559589638
5458,2.574199497
5459,2.584200045
5460,2.55186233
5461,2.535659353
5462,2.529900366
5463,2.532935883
5464,2.59025823
5465,2.575360955
5466,2.623458545
5467,2.635506594
5468,2.619347452
5469,2.657733722
5470,2.616765676
5471,2.587191354
5472,2.575812866
5473,2.602150805
5474,2.622808946
5475,2.628297074
5476,2.601522806
5477,2.621244925
5478,2.616161228
5479,2.63871354
5480,2.64808642
5481,2.62691975
5482,2.614193005
5483,2.648514676
5484,2.663973528
5485,2.654614634
5486,2.641749382
5487,2.618631477
5488,2.596054384
5489,2.602426447
5490,2.590567462
5491,2.584288883
5492,2.600759954
5493,2.576584293
5494,2.577919548
5495,2.586737164
5496,2.561093114
5497,2.534352299
5498,2.533154901
5499,2.573029335
5500,2.587459115
5501,2.59958268
5502,2.6525643
5503,2.67264726
5504,2.680007347
5505,2.693502513
5506,2.685117654
5507,2.617199213
5508,2.660809083
5509,2.699156488
5510,2.706644501
5511,2.717179404
5512,2.739877346
5513,2.726415479
5514,2.734117772
5515,2.753663698
5516,2.7797214
5517,2.787839582
5518,2.794909188
5519,2.80404903
5520,2.778888261
5521,2.809181275
5522,2.792260874
5523,2.784980001
5524,2.788409334
5525,2.798766276
5526,2.841805673
5527,2.821178747
5528,2.813469497
5529,2.824202048
5530,2.834256269
5531,2.8484691
5532,2.8552552
5533,2.909273984
5534,2.91429038
5535,2.866502961
5536,2.900485386
5537,2.896841581
5538,2.895258416
5539,2.88414059
5540,2.893426246
5541,2.870897273
5542,2.853324364
5543,2.839617365
5544,2.87366286
5545,2.945076756
5546,2.943791605
5547,2.955902091
5548,2.970641516
5549,2.966374299
5550,2.961318762
5551,2.963871709
5552,2.966009355
5553,2.931140059
5554,2.944467246
5555,2.956791091
5556,2.931582694
5557,2.884193802
5558,2.904768976
5559,2.865858492
5560,2.855954295
5561,2.91276427
5562,2.90151164
5563,2.922094662
5564,2.9239022
5565,2.932255221
5566,2.960711451
5567,2.958649513
5568,2.957385325
5569,2.927329292
5570,2.902368748
5571,2.93984415
5572,2.956472151
5573,2.954686568
5574,2.943422626
5575,2.945046337
5576,2.962441614
5577,2.981571191
5578,3.024416518
5579,3.012900923
5580,3.005124827
5581,2.957779381
5582,2.95000489
5583,2.995273042
5584,2.964147049
5585,3.018817614
5586,3.02600262
5587,3.008446976
5588,2.980932585
5589,2.950440647
5590,2.898908543
5591,2.892018238
5592,2.919014244
5593,2.914026933
5594,2.871585637
5595,2.861886744
5596,2.885362818
5597,2.887995244
5598,2.860828949
5599,2.849893515
5600,2.881500038
5601,2.841432018
5602,2.84336171
5603,2.856240495
5604,2.848012809
5605,2.839117738
5606,2.875184379
5607,2.912491793
5608,2.905983089
5609,2.880063295
5610,2.849864037
5611,2.861942419
5612,2.831160803
5613,2.869843176
5614,2.896277559
5615,2.858337259
5616,2.857428789
5617,2.824945489
5618,2.840967947
5619,2.819500309
5620,2.799021582
5621,2.783966028
5622,2.802495944
5623,2.807183613
5624,2.820313567
5625,2.835481442
5626,2.867036496
5627,2.874657517
5628,2.894315313
5629,2.909030076
5630,2.878592756
5631,2.892463735
5632,2.829080521
5633,2.792209569
5634,2.788496449
5635,2.781297879
5636,2.812734002
5637,2.769706746
5638,2.76134336
5639,2.783848143
5640,2.804022475
5641,2.849301231
5642,2.900327488
5643,2.920448167
5644,2.977947715
5645,2.967990476
5646,2.980144052
5647,2.962819233
5648,2.942275837
5649,2.910598793
5650,2.965732136
5651,2.971660566
5652,2.993596042
5653,2.950824746
5654,2.963477051
5655,2.987081666
5656,3.01646964
5657,3.030025128
5658,3.053620079
5659,3.079865694
5660,3.072100256
5661,3.096119295
5662,3.12862729
5663,3.139573506
5664,3.099606819
5665,3.118050095
5666,3.106613244
5667,3.114176493
5668,3.092677877
5669,3.101409747
5670,3.109979009
5671,3.108460565
5672,3.147522622
5673,3.161154755
5674,3.146666298
5675,3.124268263
5676,3.13520488
5677,3.144570915
5678,3.11190611
5679,3.101294458
5680,3.079929074
5681,3.071821544
5682,3.097257361
5683,3.098481165
5684,3.107611578
5685,3.0704858
5686,3.053631662
5687,3.059764527
5688,3.071088015
5689,3.052285905
5690,3.097978374
5691,3.138981263
5692,3.140062437
5693,3.09012237
5694,3.075307776
5695,3.097831356
5696,3.075316267
5697,3.130224376
5698,3.167228606
5699,3.183091341
5700,3.191441658
5701,3.208145011
5702,3.20012622
5703,3.200494524
5704,3.151690061
5705,3.134471549
5706,3.135506352
5707,3.125289807
5708,3.122170305
5709,3.088603656
5710,3.069132729
5711,3.088074254
5712,3.122482025
5713,3.129034482
5714,3.107734155
5715,3.093601159
5716,3.087227605
5717,3.076825498
5718,3.111563673
5719,3.082754225
5720,3.083835209
5721,3.122975094
5722,3.147739596
5723,3.123627094
5724,3.08233199
5725,3.130322379
5726,3.154125146
5727,3.168997662
5728,3.13412754
5729,3.090564453
5730,3.096849071
5731,3.081494272
5732,3.040014492
5733,3.008229154
5734,2.992904347
5735,2.978883175
5736,2.989327708
5737,3.013527627
5738,3.020964903
5739,3.002432026
5740,2.999378917
5741,2.976126483
5742,2.989519154
5743,3.022950595
5744,3.022917326
5745,2.966502207
5746,2.990517376
5747,2.973468318
5748,2.959593968
5749,2.923449685
5750,2.914599394
5751,2.887654519
5752,2.932964728
5753,2.972356817
5754,2.957671468
5755,2.932672297
5756,2.918432837
5757,2.898889588
5758,2.89807837
5759,2.909507563
5760,2.929038045
5761,2.988669716
5762,2.929261541
5763,2.902399912
5764,2.885515539
5765,2.878790439
5766,2.89286257
5767,2.900544305
5768,2.915264723
5769,2.961875759
5770,2.977898819
5771,2.970812803
5772,2.991308677
5773,3.034567921
5774,2.97480931
5775,2.937125362
5776,2.93613085
5777,2.951968972
5778,2.959357212
5779,3.000506558
5780,3.00252547
5781,3.041646567
5782,3.027000906
5783,3.000542734
5784,3.017251263
5785,3.010190804
5786,3.06486529
5787,3.129635214
5788,3.117759316
5789,3.097788513
5790,3.070252995
5791,3.085455465
5792,3.109374513
5793,3.108211763
5794,3.063681773
5795,3.033775616
5796,3.019366675
5797,3.017349508
5798,3.001409329
5799,2.976364189
5800,2.952212987
5801,2.987460772
5802,2.984395338
5803,2.97185824
5804,2.930586965
5805,2.918516148
5806,2.972730186
5807,2.958670465
5808,2.917565598
5809,2.950330535
5810,2.928846671
5811,2.906421275
5812,2.94492067
5813,2.944406184
5814,2.955304868
5815,2.961452026
5816,2.924329807
5817,2.886723509
5818,2.8528407
5819,2.861335017
5820,2.864719999
5821,2.824405138
5822,2.805592833
5823,2.800554383
5824,2.847338966
5825,2.859349391
5826,2.85407375
5827,2.900034443
5828,2.907033116
5829,2.956887501
5830,2.945901704
5831,2.947775315
5832,2.961734903
5833,3.024802774
5834,3.023616388
5835,3.068971149
5836,3.067422957
5837,3.07790567
5838,3.065976061
5839,3.053437394
5840,3.056457734
5841,3.028551213
5842,3.032943625
5843,3.004232232
5844,3.019010057
5845,2.993053347
5846,3.062652189
5847,3.112709833
5848,3.100894162
5849,3.116523416
5850,3.08885137
5851,3.110981336
5852,3.14119347
5853,3.11191143
5854,3.10095007
5855,3.092967959
5856,3.093325456
5857,3.097905286
5858,3.083419273
5859,3.054537429
5860,3.033930702
5861,3.057893469
5862,3.050230473
5863,3.096715561
5864,3.106729792
5865,3.107696737
5866,3.080069581
5867,3.088969689
5868,3.105616218
5869,3.100173669
5870,3.113820732
5871,3.077455698
5872,3.065762568
5873,3.056755928
5874,3.020969602
5875,2.99382714
5876,3.006993889
5877,2.97249201
5878,2.979069296
5879,3.0067988
5880,3.007703413
5881,3.045902979
5882,3.016506
5883,3.037570608
5884,3.039352162
5885,2.989554476
5886,2.9769908
5887,2.949287303
5888,2.898545219
5889,2.900702257
5890,2.908084396
5891,2.88715632
5892,2.878879627
5893,2.917473012
5894,2.931697077
5895,2.89607525
5896,2.899475265
5897,2.923932146
5898,2.898506201
5899,2.889268843
5900,2.846634587
5901,2.859548494
5902,2.845303482
5903,2.84163612
5904,2.829272573
5905,2.804726374
5906,2.797202287
5907,2.808207494
5908,2.807747788
5909,2.810805175
5910,2.796598381
5911,2.799189068
5912,2.787108389
5913,2.792083797
5914,2.74317387
5915,2.730271431
5916,2.775532747
5917,2.754128865
5918,2.787664854
5919,2.812409829
5920,2.810672162
5921,2.832859047
5922,2.87325349
5923,2.870368899
5924,2.892050791
5925,2.856988477
5926,2.835928248
5927,2.853979028
5928,2.840905448
5929,2.785758576
5930,2.783822016
5931,2.813933502
5932,2.81071885
5933,2.814362914
5934,2.788391985
5935,2.78860616
5936,2.755882178
5937,2.729976015
5938,2.760026943
5939,2.787150929
5940,2.777074113
5941,2.753994003
5942,2.765332367
5943,2.789875376
5944,2.761691563
5945,2.785973019
5946,2.810721702
5947,2.813963225
5948,2.825360819
5949,2.838549914
5950,2.824992961
5951,2.8353627
5952,2.816771989
5953,2.792353682
5954,2.780200389
5955,2.776217427
5956,2.756110918
5957,2.758854723
5958,2.822679657
5959,2.831219492
5960,2.805922757
5961,2.831335897
5962,2.832992727
5963,2.799495287
5964,2.788291958
5965,2.784856531
5966,2.774451316
5967,2.820302608
5968,2.819976165
5969,2.823513114
5970,2.822796479
5971,2.822171404
5972,2.830733867
5973,2.815014747
5974,2.826392769
5975,2.842372242
5976,2.822431393
5977,2.880019374
5978,2.890309289
5979,2.867499333
5980,2.866120116
5981,2.812376148
5982,2.805221402
5983,2.792986027
5984,2.798534973
5985,2.804075743
5986,2.833687135
5987,2.807605716
5988,2.832886453
5989,2.846311676
5990,2.824372601
5991,2.839795963
5992,2.84287081
5993,2.829557975
5994,2.884682213
5995,2.896792005
5996,2.906296219
5997,2.942688376
5998,2.928844273
5999,2.895692671
